rut,cohorte,estado,sigla,creditos,nivel_original,nivel_alumno,nota,oportunidad,estado_aprobacion,max_semestres,label,ultimo_nivel,estado_temporal
197,2013,Matriculado,curso_5,4,2,3,42,3.0,R,10,validos,10,Matriculado
197,2013,Matriculado,curso_7,3,2,3,71,2.0,A,10,validos,10,Matriculado
197,2013,Matriculado,curso_4,4,2,3,65,2.0,A,10,validos,10,Matriculado
197,2013,Matriculado,curso_19,3,4,4,70,1.0,A,10,validos,10,Matriculado
197,2013,Matriculado,curso_14,2,3,4,72,1.0,A,10,validos,10,Matriculado
197,2013,Matriculado,curso_13,2,3,4,70,2.0,A,10,validos,10,Matriculado
197,2013,Matriculado,curso_5,4,2,4,57,3.0,A,10,validos,10,Matriculado
197,2013,Matriculado,curso_11,4,3,4,57,1.0,A,10,validos,10,Matriculado
197,2013,Matriculado,curso_18,3,4,5,72,1.0,A,10,validos,10,Matriculado
197,2013,Matriculado,curso_22,3,5,5,42,2.0,R,10,validos,10,Matriculado
197,2013,Matriculado,curso_16,4,4,5,64,1.0,A,10,validos,10,Matriculado
197,2013,Matriculado,curso_10,4,3,5,61,1.0,A,10,validos,10,Matriculado
197,2013,Matriculado,curso_12,4,3,5,62,1.0,A,10,validos,10,Matriculado
197,2013,Matriculado,curso_25,3,5,6,75,1.0,A,10,validos,10,Matriculado
197,2013,Matriculado,curso_22,3,5,6,75,2.0,A,10,validos,10,Matriculado
197,2013,Matriculado,curso_24,3,5,6,67,1.0,A,10,validos,10,Matriculado
197,2013,Matriculado,curso_17,5,4,6,61,1.0,A,10,validos,10,Matriculado
197,2013,Matriculado,curso_20,4,4,6,57,1.0,A,10,validos,10,Matriculado
197,2013,Matriculado,curso_27,4,5,6,57,1.0,A,10,validos,10,Matriculado
197,2013,Matriculado,curso_28,3,6,7,42,2.0,R,10,validos,10,Matriculado
197,2013,Matriculado,curso_23,4,5,7,64,1.0,A,10,validos,10,Matriculado
197,2013,Matriculado,curso_26,4,5,7,65,1.0,A,10,validos,10,Matriculado
197,2013,Matriculado,curso_31,4,6,7,57,1.0,A,10,validos,10,Matriculado
197,2013,Matriculado,curso_37,3,7,8,42,2.0,R,10,validos,10,Matriculado
197,2013,Matriculado,curso_39,3,7,8,57,1.0,A,10,validos,10,Matriculado
197,2013,Matriculado,curso_28,3,6,8,70,2.0,A,10,validos,10,Matriculado
197,2013,Matriculado,curso_29,4,6,8,70,1.0,A,10,validos,10,Matriculado
197,2013,Matriculado,curso_41,2,8,8,64,1.0,A,10,validos,10,Matriculado
197,2013,Matriculado,curso_30,3,6,8,67,1.0,A,10,validos,10,Matriculado
197,2013,Matriculado,curso_35,3,7,8,57,1.0,A,10,validos,10,Matriculado
197,2013,Matriculado,curso_36,3,7,9,75,1.0,A,10,validos,10,Matriculado
197,2013,Matriculado,curso_38,4,7,9,71,1.0,A,10,validos,10,Matriculado
197,2013,Matriculado,curso_34,3,7,9,71,1.0,A,10,validos,10,Matriculado
197,2013,Matriculado,curso_37,3,7,9,71,2.0,A,10,validos,10,Matriculado
197,2013,Matriculado,curso_42,4,8,10,70,1.0,A,10,validos,10,Matriculado
197,2013,Matriculado,curso_51,3,9,10,74,1.0,A,10,validos,10,Matriculado
197,2013,Matriculado,curso_45,4,8,10,70,1.0,A,10,validos,10,Matriculado
197,2013,Matriculado,curso_53,4,10,10,64,1.0,A,10,validos,10,Matriculado
197,2013,Matriculado,curso_54,3,10,10,72,1.0,A,10,validos,10,Matriculado
197,2013,Matriculado,curso_47,3,9,10,70,1.0,A,10,validos,10,Matriculado
298,2013,Matriculado,curso_2,6,1,1,62,1.0,A,10,validos,10,Matriculado
298,2013,Matriculado,curso_1,6,1,1,71,1.0,A,10,validos,10,Matriculado
298,2013,Matriculado,curso_3,3,1,1,71,1.0,A,10,validos,10,Matriculado
298,2013,Matriculado,curso_9,4,3,2,42,2.0,R,10,validos,10,Matriculado
298,2013,Matriculado,curso_8,3,2,2,74,1.0,A,10,validos,10,Matriculado
298,2013,Matriculado,curso_6,4,2,2,58,1.0,A,10,validos,10,Matriculado
298,2013,Matriculado,curso_5,4,2,2,60,1.0,A,10,validos,10,Matriculado
298,2013,Matriculado,curso_7,3,2,2,60,1.0,A,10,validos,10,Matriculado
298,2013,Matriculado,curso_4,4,2,2,42,2.0,R,10,validos,10,Matriculado
298,2013,Matriculado,curso_9,4,3,3,70,2.0,A,10,validos,10,Matriculado
298,2013,Matriculado,curso_13,2,3,3,77,1.0,A,10,validos,10,Matriculado
298,2013,Matriculado,curso_4,4,2,3,65,2.0,A,10,validos,10,Matriculado
298,2013,Matriculado,curso_10,4,3,3,60,1.0,A,10,validos,10,Matriculado
298,2013,Matriculado,curso_11,4,3,3,58,1.0,A,10,validos,10,Matriculado
298,2013,Matriculado,curso_12,4,3,3,42,2.0,R,10,validos,10,Matriculado
298,2013,Matriculado,curso_19,3,4,4,72,1.0,A,10,validos,10,Matriculado
298,2013,Matriculado,curso_14,2,3,4,58,1.0,A,10,validos,10,Matriculado
298,2013,Matriculado,curso_16,4,4,4,77,1.0,A,10,validos,10,Matriculado
298,2013,Matriculado,curso_17,5,4,4,71,1.0,A,10,validos,10,Matriculado
298,2013,Matriculado,curso_12,4,3,4,68,2.0,A,10,validos,10,Matriculado
298,2013,Matriculado,curso_25,3,5,5,81,1.0,A,10,validos,10,Matriculado
298,2013,Matriculado,curso_22,3,5,5,75,1.0,A,10,validos,10,Matriculado
298,2013,Matriculado,curso_24,3,5,5,70,1.0,A,10,validos,10,Matriculado
298,2013,Matriculado,curso_20,4,4,5,77,1.0,A,10,validos,10,Matriculado
298,2013,Matriculado,curso_27,4,5,5,70,1.0,A,10,validos,10,Matriculado
298,2013,Matriculado,curso_26,4,5,5,88,1.0,A,10,validos,10,Matriculado
298,2013,Matriculado,curso_18,3,4,6,82,1.0,A,10,validos,10,Matriculado
298,2013,Matriculado,curso_28,3,6,6,71,1.0,A,10,validos,10,Matriculado
298,2013,Matriculado,curso_23,4,5,6,72,1.0,A,10,validos,10,Matriculado
298,2013,Matriculado,curso_30,3,6,6,74,1.0,A,10,validos,10,Matriculado
298,2013,Matriculado,curso_31,4,6,6,64,1.0,A,10,validos,10,Matriculado
298,2013,Matriculado,curso_38,4,7,7,72,1.0,A,10,validos,10,Matriculado
298,2013,Matriculado,curso_34,3,7,7,72,1.0,A,10,validos,10,Matriculado
298,2013,Matriculado,curso_37,3,7,7,82,1.0,A,10,validos,10,Matriculado
298,2013,Matriculado,curso_39,3,7,7,74,1.0,A,10,validos,10,Matriculado
298,2013,Matriculado,curso_29,4,6,7,77,1.0,A,10,validos,10,Matriculado
298,2013,Matriculado,curso_35,3,7,7,64,1.0,A,10,validos,10,Matriculado
298,2013,Matriculado,curso_42,4,8,8,85,1.0,A,10,validos,10,Matriculado
298,2013,Matriculado,curso_51,3,9,8,84,1.0,A,10,validos,10,Matriculado
298,2013,Matriculado,curso_36,3,7,8,74,1.0,A,10,validos,10,Matriculado
298,2013,Matriculado,curso_45,4,8,8,75,1.0,A,10,validos,10,Matriculado
298,2013,Matriculado,curso_43,3,8,8,72,1.0,A,10,validos,10,Matriculado
298,2013,Matriculado,curso_41,2,8,8,82,1.0,A,10,validos,10,Matriculado
298,2013,Matriculado,curso_46,4,9,9,67,1.0,A,10,validos,10,Matriculado
298,2013,Matriculado,curso_44,4,8,9,67,1.0,A,10,validos,10,Matriculado
298,2013,Matriculado,curso_49,4,9,9,82,1.0,A,10,validos,10,Matriculado
298,2013,Matriculado,curso_50,4,9,9,97,1.0,A,10,validos,10,Matriculado
298,2013,Matriculado,curso_48,3,9,9,72,1.0,A,10,validos,10,Matriculado
298,2013,Matriculado,curso_53,4,10,10,80,1.0,A,10,validos,10,Matriculado
298,2013,Matriculado,curso_54,3,10,10,72,1.0,A,10,validos,10,Matriculado
298,2013,Matriculado,curso_47,3,9,10,77,1.0,A,10,validos,10,Matriculado
224,2013,Desertor,curso_2,6,1,1,14,1.0,R,10,validos,1,Desertor
224,2013,Desertor,curso_1,6,1,1,47,1.0,R,10,validos,1,Desertor
224,2013,Desertor,curso_3,3,1,1,32,1.0,R,10,validos,1,Desertor
262,2013,Matriculado,curso_2,6,1,1,42,2.0,R,10,validos,10,Matriculado
262,2013,Matriculado,curso_1,6,1,1,62,1.0,A,10,validos,10,Matriculado
262,2013,Matriculado,curso_3,3,1,1,42,2.0,R,10,validos,10,Matriculado
262,2013,Matriculado,curso_2,6,1,2,60,2.0,A,10,validos,10,Matriculado
262,2013,Matriculado,curso_3,3,1,2,64,2.0,A,10,validos,10,Matriculado
262,2013,Matriculado,curso_7,3,2,2,60,1.0,A,10,validos,10,Matriculado
262,2013,Matriculado,curso_4,4,2,2,42,2.0,R,10,validos,10,Matriculado
262,2013,Matriculado,curso_9,4,3,3,61,1.0,A,10,validos,10,Matriculado
262,2013,Matriculado,curso_8,3,2,3,74,1.0,A,10,validos,10,Matriculado
262,2013,Matriculado,curso_6,4,2,3,57,1.0,A,10,validos,10,Matriculado
262,2013,Matriculado,curso_5,4,2,3,57,1.0,A,10,validos,10,Matriculado
262,2013,Matriculado,curso_4,4,2,3,70,2.0,A,10,validos,10,Matriculado
262,2013,Matriculado,curso_14,2,3,4,71,1.0,A,10,validos,10,Matriculado
262,2013,Matriculado,curso_13,2,3,4,70,1.0,A,10,validos,10,Matriculado
262,2013,Matriculado,curso_10,4,3,4,57,1.0,A,10,validos,10,Matriculado
262,2013,Matriculado,curso_11,4,3,4,42,2.0,R,10,validos,10,Matriculado
262,2013,Matriculado,curso_12,4,3,4,42,2.0,R,10,validos,10,Matriculado
262,2013,Matriculado,curso_24,3,5,5,42,2.0,R,10,validos,10,Matriculado
262,2013,Matriculado,curso_17,5,4,5,62,1.0,A,10,validos,10,Matriculado
262,2013,Matriculado,curso_11,4,3,5,60,2.0,A,10,validos,10,Matriculado
262,2013,Matriculado,curso_12,4,3,5,61,2.0,A,10,validos,10,Matriculado
262,2013,Matriculado,curso_19,3,4,6,42,2.0,R,10,validos,10,Matriculado
262,2013,Matriculado,curso_24,3,5,6,70,2.0,A,10,validos,10,Matriculado
262,2013,Matriculado,curso_16,4,4,6,64,1.0,A,10,validos,10,Matriculado
262,2013,Matriculado,curso_20,4,4,6,42,2.0,R,10,validos,10,Matriculado
262,2013,Matriculado,curso_26,4,5,6,67,1.0,A,10,validos,10,Matriculado
262,2013,Matriculado,curso_19,3,4,7,71,2.0,A,10,validos,10,Matriculado
262,2013,Matriculado,curso_25,3,5,7,65,1.0,A,10,validos,10,Matriculado
262,2013,Matriculado,curso_20,4,4,7,61,2.0,A,10,validos,10,Matriculado
262,2013,Matriculado,curso_27,4,5,7,57,1.0,A,10,validos,10,Matriculado
262,2013,Matriculado,curso_30,3,6,7,42,2.0,R,10,validos,10,Matriculado
262,2013,Matriculado,curso_22,3,5,8,65,1.0,A,10,validos,10,Matriculado
262,2013,Matriculado,curso_28,3,6,8,42,2.0,R,10,validos,10,Matriculado
262,2013,Matriculado,curso_23,4,5,8,42,3.0,R,10,validos,10,Matriculado
262,2013,Matriculado,curso_30,3,6,8,60,2.0,A,10,validos,10,Matriculado
262,2013,Matriculado,curso_31,4,6,8,57,1.0,A,10,validos,10,Matriculado
262,2013,Matriculado,curso_38,4,7,9,62,1.0,A,10,validos,10,Matriculado
262,2013,Matriculado,curso_39,3,7,9,42,2.0,R,10,validos,10,Matriculado
262,2013,Matriculado,curso_28,3,6,9,58,2.0,A,10,validos,10,Matriculado
262,2013,Matriculado,curso_23,4,5,9,42,3.0,R,10,validos,10,Matriculado
262,2013,Matriculado,curso_35,3,7,9,45,2.0,R,10,validos,10,Matriculado
262,2013,Matriculado,curso_18,3,4,10,67,1.0,A,10,validos,10,Matriculado
262,2013,Matriculado,curso_34,3,7,10,60,1.0,A,10,validos,10,Matriculado
262,2013,Matriculado,curso_39,3,7,10,65,2.0,A,10,validos,10,Matriculado
262,2013,Matriculado,curso_23,4,5,10,72,3.0,A,10,validos,10,Matriculado
262,2013,Matriculado,curso_35,3,7,10,45,2.0,R,10,validos,10,Matriculado
214,2013,Matriculado,curso_2,6,1,1,60,1.0,A,10,validos,10,Matriculado
214,2013,Matriculado,curso_1,6,1,1,64,1.0,A,10,validos,10,Matriculado
214,2013,Matriculado,curso_3,3,1,1,71,1.0,A,10,validos,10,Matriculado
214,2013,Matriculado,curso_8,3,2,2,57,1.0,A,10,validos,10,Matriculado
214,2013,Matriculado,curso_6,4,2,2,42,2.0,R,10,validos,10,Matriculado
214,2013,Matriculado,curso_5,4,2,2,42,3.0,R,10,validos,10,Matriculado
214,2013,Matriculado,curso_7,3,2,2,42,2.0,R,10,validos,10,Matriculado
214,2013,Matriculado,curso_4,4,2,2,42,2.0,R,10,validos,10,Matriculado
214,2013,Matriculado,curso_9,4,3,3,42,2.0,R,10,validos,10,Matriculado
214,2013,Matriculado,curso_6,4,2,3,62,2.0,A,10,validos,10,Matriculado
214,2013,Matriculado,curso_13,2,3,3,67,1.0,A,10,validos,10,Matriculado
214,2013,Matriculado,curso_5,4,2,3,42,3.0,R,10,validos,10,Matriculado
214,2013,Matriculado,curso_7,3,2,3,61,2.0,A,10,validos,10,Matriculado
214,2013,Matriculado,curso_4,4,2,3,62,2.0,A,10,validos,10,Matriculado
214,2013,Matriculado,curso_9,4,3,4,75,2.0,A,10,validos,10,Matriculado
214,2013,Matriculado,curso_14,2,3,4,70,1.0,A,10,validos,10,Matriculado
214,2013,Matriculado,curso_5,4,2,4,57,3.0,A,10,validos,10,Matriculado
214,2013,Matriculado,curso_11,4,3,4,42,3.0,R,10,validos,10,Matriculado
214,2013,Matriculado,curso_19,3,4,5,71,1.0,A,10,validos,10,Matriculado
214,2013,Matriculado,curso_16,4,4,5,64,1.0,A,10,validos,10,Matriculado
214,2013,Matriculado,curso_10,4,3,5,42,2.0,R,10,validos,10,Matriculado
214,2013,Matriculado,curso_11,4,3,5,42,3.0,R,10,validos,10,Matriculado
214,2013,Matriculado,curso_12,4,3,5,42,3.0,R,10,validos,10,Matriculado
214,2013,Matriculado,curso_25,3,5,6,70,1.0,A,10,validos,10,Matriculado
214,2013,Matriculado,curso_22,3,5,6,65,1.0,A,10,validos,10,Matriculado
214,2013,Matriculado,curso_24,3,5,6,74,1.0,A,10,validos,10,Matriculado
214,2013,Matriculado,curso_10,4,3,6,70,2.0,A,10,validos,10,Matriculado
214,2013,Matriculado,curso_11,4,3,6,70,3.0,A,10,validos,10,Matriculado
214,2013,Matriculado,curso_12,4,3,6,42,3.0,R,10,validos,10,Matriculado
214,2013,Matriculado,curso_17,5,4,7,58,1.0,A,10,validos,10,Matriculado
214,2013,Matriculado,curso_12,4,3,7,70,3.0,A,10,validos,10,Matriculado
214,2013,Matriculado,curso_18,3,4,8,70,1.0,A,10,validos,10,Matriculado
214,2013,Matriculado,curso_20,4,4,8,42,2.0,R,10,validos,10,Matriculado
214,2013,Matriculado,curso_27,4,5,8,42,2.0,R,10,validos,10,Matriculado
214,2013,Matriculado,curso_26,4,5,8,64,1.0,A,10,validos,10,Matriculado
214,2013,Matriculado,curso_20,4,4,9,67,2.0,A,10,validos,10,Matriculado
214,2013,Matriculado,curso_27,4,5,9,64,2.0,A,10,validos,10,Matriculado
214,2013,Matriculado,curso_30,3,6,9,72,1.0,A,10,validos,10,Matriculado
214,2013,Matriculado,curso_38,4,7,10,60,1.0,A,10,validos,10,Matriculado
214,2013,Matriculado,curso_28,3,6,10,54,1.0,R,10,validos,10,Matriculado
214,2013,Matriculado,curso_23,4,5,10,60,1.0,A,10,validos,10,Matriculado
214,2013,Matriculado,curso_31,4,6,10,35,1.0,R,10,validos,10,Matriculado
175,2013,Matriculado,curso_2,6,1,1,42,2.0,R,10,validos,10,Matriculado
175,2013,Matriculado,curso_1,6,1,1,60,1.0,A,10,validos,10,Matriculado
175,2013,Matriculado,curso_3,3,1,1,71,1.0,A,10,validos,10,Matriculado
175,2013,Matriculado,curso_8,3,2,2,67,1.0,A,10,validos,10,Matriculado
175,2013,Matriculado,curso_2,6,1,2,58,2.0,A,10,validos,10,Matriculado
175,2013,Matriculado,curso_7,3,2,2,61,1.0,A,10,validos,10,Matriculado
175,2013,Matriculado,curso_4,4,2,2,42,2.0,R,10,validos,10,Matriculado
175,2013,Matriculado,curso_14,2,3,3,67,1.0,A,10,validos,10,Matriculado
175,2013,Matriculado,curso_6,4,2,3,42,3.0,R,10,validos,10,Matriculado
175,2013,Matriculado,curso_13,2,3,3,80,1.0,A,10,validos,10,Matriculado
175,2013,Matriculado,curso_5,4,2,3,65,1.0,A,10,validos,10,Matriculado
175,2013,Matriculado,curso_4,4,2,3,64,2.0,A,10,validos,10,Matriculado
175,2013,Matriculado,curso_9,4,3,4,65,1.0,A,10,validos,10,Matriculado
175,2013,Matriculado,curso_6,4,2,4,42,3.0,R,10,validos,10,Matriculado
175,2013,Matriculado,curso_10,4,3,4,60,1.0,A,10,validos,10,Matriculado
175,2013,Matriculado,curso_12,4,3,4,42,2.0,R,10,validos,10,Matriculado
175,2013,Matriculado,curso_19,3,4,5,84,1.0,A,10,validos,10,Matriculado
175,2013,Matriculado,curso_6,4,2,5,88,3.0,A,10,validos,10,Matriculado
175,2013,Matriculado,curso_16,4,4,5,65,1.0,A,10,validos,10,Matriculado
175,2013,Matriculado,curso_17,5,4,5,62,1.0,A,10,validos,10,Matriculado
175,2013,Matriculado,curso_12,4,3,5,67,2.0,A,10,validos,10,Matriculado
175,2013,Matriculado,curso_25,3,5,6,80,1.0,A,10,validos,10,Matriculado
175,2013,Matriculado,curso_22,3,5,6,70,1.0,A,10,validos,10,Matriculado
175,2013,Matriculado,curso_24,3,5,6,70,1.0,A,10,validos,10,Matriculado
175,2013,Matriculado,curso_20,4,4,6,57,1.0,A,10,validos,10,Matriculado
175,2013,Matriculado,curso_11,4,3,6,57,1.0,A,10,validos,10,Matriculado
175,2013,Matriculado,curso_18,3,4,7,72,1.0,A,10,validos,10,Matriculado
175,2013,Matriculado,curso_27,4,5,7,57,1.0,A,10,validos,10,Matriculado
175,2013,Matriculado,curso_23,4,5,7,64,1.0,A,10,validos,10,Matriculado
175,2013,Matriculado,curso_26,4,5,7,80,1.0,A,10,validos,10,Matriculado
175,2013,Matriculado,curso_28,3,6,8,65,1.0,A,10,validos,10,Matriculado
175,2013,Matriculado,curso_29,4,6,8,64,1.0,A,10,validos,10,Matriculado
175,2013,Matriculado,curso_30,3,6,8,57,1.0,A,10,validos,10,Matriculado
175,2013,Matriculado,curso_31,4,6,8,57,1.0,A,10,validos,10,Matriculado
175,2013,Matriculado,curso_36,3,7,9,75,1.0,A,10,validos,10,Matriculado
175,2013,Matriculado,curso_38,4,7,9,62,1.0,A,10,validos,10,Matriculado
175,2013,Matriculado,curso_34,3,7,9,68,1.0,A,10,validos,10,Matriculado
175,2013,Matriculado,curso_37,3,7,9,70,1.0,A,10,validos,10,Matriculado
175,2013,Matriculado,curso_39,3,7,9,57,1.0,A,10,validos,10,Matriculado
175,2013,Matriculado,curso_35,3,7,9,64,1.0,A,10,validos,10,Matriculado
175,2013,Matriculado,curso_42,4,8,10,60,1.0,A,10,validos,10,Matriculado
175,2013,Matriculado,curso_51,3,9,10,88,1.0,A,10,validos,10,Matriculado
175,2013,Matriculado,curso_45,4,8,10,71,1.0,A,10,validos,10,Matriculado
175,2013,Matriculado,curso_44,4,8,10,34,1.0,R,10,validos,10,Matriculado
175,2013,Matriculado,curso_41,2,8,10,70,1.0,A,10,validos,10,Matriculado
196,2013,Eliminado,curso_2,6,1,1,24,3.0,R,10,validos,3,Matriculado
196,2013,Eliminado,curso_1,6,1,1,57,1.0,A,10,validos,3,Matriculado
196,2013,Eliminado,curso_3,3,1,1,65,1.0,A,10,validos,3,Matriculado
196,2013,Eliminado,curso_8,3,2,2,57,1.0,A,10,validos,3,Matriculado
196,2013,Eliminado,curso_2,6,1,2,24,3.0,R,10,validos,3,Matriculado
196,2013,Eliminado,curso_7,3,2,2,14,2.0,R,10,validos,3,Matriculado
196,2013,Eliminado,curso_4,4,2,2,14,2.0,R,10,validos,3,Matriculado
196,2013,Eliminado,curso_13,2,3,3,14,1.0,R,10,validos,3,Eliminado
196,2013,Eliminado,curso_2,6,1,3,24,3.0,R,10,validos,3,Eliminado
196,2013,Eliminado,curso_7,3,2,3,14,2.0,R,10,validos,3,Eliminado
196,2013,Eliminado,curso_4,4,2,3,14,2.0,R,10,validos,3,Eliminado
496,2013,Desertor,curso_2,6,1,1,42,2.0,R,10,validos,3,Matriculado
496,2013,Desertor,curso_1,6,1,1,62,1.0,A,10,validos,3,Matriculado
496,2013,Desertor,curso_3,3,1,1,70,1.0,A,10,validos,3,Matriculado
496,2013,Desertor,curso_8,3,2,2,74,1.0,A,10,validos,3,Matriculado
496,2013,Desertor,curso_2,6,1,2,57,2.0,A,10,validos,3,Matriculado
496,2013,Desertor,curso_7,3,2,2,40,2.0,R,10,validos,3,Matriculado
496,2013,Desertor,curso_4,4,2,2,21,2.0,R,10,validos,3,Matriculado
496,2013,Desertor,curso_6,4,2,3,44,1.0,R,10,validos,3,Desertor
496,2013,Desertor,curso_13,2,3,3,78,1.0,A,10,validos,3,Desertor
496,2013,Desertor,curso_5,4,2,3,30,1.0,R,10,validos,3,Desertor
496,2013,Desertor,curso_7,3,2,3,40,2.0,R,10,validos,3,Desertor
496,2013,Desertor,curso_4,4,2,3,21,2.0,R,10,validos,3,Desertor
20,2013,Eliminado,curso_2,6,1,1,41,2.0,R,10,validos,2,Matriculado
20,2013,Eliminado,curso_1,6,1,1,61,1.0,A,10,validos,2,Matriculado
20,2013,Eliminado,curso_3,3,1,1,52,2.0,R,10,validos,2,Matriculado
20,2013,Eliminado,curso_2,6,1,2,41,2.0,R,10,validos,2,Eliminado
20,2013,Eliminado,curso_3,3,1,2,52,2.0,R,10,validos,2,Eliminado
20,2013,Eliminado,curso_7,3,2,2,48,1.0,R,10,validos,2,Eliminado
20,2013,Eliminado,curso_4,4,2,2,47,1.0,R,10,validos,2,Eliminado
86,2013,Desertor,curso_2,6,1,1,42,2.0,R,10,validos,3,Matriculado
86,2013,Desertor,curso_1,6,1,1,57,1.0,A,10,validos,3,Matriculado
86,2013,Desertor,curso_3,3,1,1,75,1.0,A,10,validos,3,Matriculado
86,2013,Desertor,curso_8,3,2,2,65,1.0,A,10,validos,3,Matriculado
86,2013,Desertor,curso_2,6,1,2,58,2.0,A,10,validos,3,Matriculado
86,2013,Desertor,curso_7,3,2,2,42,2.0,R,10,validos,3,Matriculado
86,2013,Desertor,curso_4,4,2,2,34,2.0,R,10,validos,3,Matriculado
86,2013,Desertor,curso_9,4,3,3,64,1.0,A,10,validos,3,Desertor
86,2013,Desertor,curso_6,4,2,3,50,1.0,R,10,validos,3,Desertor
86,2013,Desertor,curso_13,2,3,3,75,1.0,A,10,validos,3,Desertor
86,2013,Desertor,curso_5,4,2,3,52,1.0,R,10,validos,3,Desertor
86,2013,Desertor,curso_7,3,2,3,68,2.0,A,10,validos,3,Desertor
86,2013,Desertor,curso_4,4,2,3,34,2.0,R,10,validos,3,Desertor
3,2013,Desertor,curso_2,6,1,1,48,2.0,R,10,validos,2,Matriculado
3,2013,Desertor,curso_1,6,1,1,62,1.0,A,10,validos,2,Matriculado
3,2013,Desertor,curso_3,3,1,1,70,1.0,A,10,validos,2,Matriculado
3,2013,Desertor,curso_8,3,2,2,67,1.0,A,10,validos,2,Desertor
3,2013,Desertor,curso_2,6,1,2,48,2.0,R,10,validos,2,Desertor
3,2013,Desertor,curso_7,3,2,2,27,1.0,R,10,validos,2,Desertor
3,2013,Desertor,curso_4,4,2,2,32,1.0,R,10,validos,2,Desertor
402,2013,Eliminado,curso_2,6,1,1,42,2.0,R,10,validos,6,Matriculado
402,2013,Eliminado,curso_1,6,1,1,61,1.0,A,10,validos,6,Matriculado
402,2013,Eliminado,curso_3,3,1,1,71,1.0,A,10,validos,6,Matriculado
402,2013,Eliminado,curso_8,3,2,2,65,1.0,A,10,validos,6,Matriculado
402,2013,Eliminado,curso_2,6,1,2,57,2.0,A,10,validos,6,Matriculado
402,2013,Eliminado,curso_7,3,2,2,42,3.0,R,10,validos,6,Matriculado
402,2013,Eliminado,curso_4,4,2,2,57,1.0,A,10,validos,6,Matriculado
402,2013,Eliminado,curso_9,4,3,3,57,1.0,A,10,validos,6,Matriculado
402,2013,Eliminado,curso_6,4,2,3,42,3.0,R,10,validos,6,Matriculado
402,2013,Eliminado,curso_13,2,3,3,72,1.0,A,10,validos,6,Matriculado
402,2013,Eliminado,curso_5,4,2,3,42,2.0,R,10,validos,6,Matriculado
402,2013,Eliminado,curso_7,3,2,3,42,3.0,R,10,validos,6,Matriculado
402,2013,Eliminado,curso_19,3,4,4,47,2.0,R,10,validos,6,Matriculado
402,2013,Eliminado,curso_6,4,2,4,42,3.0,R,10,validos,6,Matriculado
402,2013,Eliminado,curso_5,4,2,4,64,2.0,A,10,validos,6,Matriculado
402,2013,Eliminado,curso_7,3,2,4,64,3.0,A,10,validos,6,Matriculado
402,2013,Eliminado,curso_19,3,4,5,47,2.0,R,10,validos,6,Matriculado
402,2013,Eliminado,curso_14,2,3,5,60,1.0,A,10,validos,6,Matriculado
402,2013,Eliminado,curso_6,4,2,5,80,3.0,A,10,validos,6,Matriculado
402,2013,Eliminado,curso_16,4,4,5,42,2.0,R,10,validos,6,Matriculado
402,2013,Eliminado,curso_10,4,3,5,75,1.0,A,10,validos,6,Matriculado
402,2013,Eliminado,curso_16,4,4,6,57,2.0,A,10,validos,6,Eliminado
402,2013,Eliminado,curso_17,5,4,6,54,1.0,R,10,validos,6,Eliminado
402,2013,Eliminado,curso_11,4,3,6,57,1.0,A,10,validos,6,Eliminado
402,2013,Eliminado,curso_12,4,3,6,21,1.0,R,10,validos,6,Eliminado
551,2013,Matriculado,curso_2,6,1,1,42,2.0,R,10,validos,10,Matriculado
551,2013,Matriculado,curso_1,6,1,1,65,1.0,A,10,validos,10,Matriculado
551,2013,Matriculado,curso_3,3,1,1,74,1.0,A,10,validos,10,Matriculado
551,2013,Matriculado,curso_8,3,2,2,72,1.0,A,10,validos,10,Matriculado
551,2013,Matriculado,curso_2,6,1,2,58,2.0,A,10,validos,10,Matriculado
551,2013,Matriculado,curso_7,3,2,2,42,2.0,R,10,validos,10,Matriculado
551,2013,Matriculado,curso_4,4,2,2,42,2.0,R,10,validos,10,Matriculado
551,2013,Matriculado,curso_6,4,2,3,60,1.0,A,10,validos,10,Matriculado
551,2013,Matriculado,curso_13,2,3,3,72,1.0,A,10,validos,10,Matriculado
551,2013,Matriculado,curso_5,4,2,3,57,1.0,A,10,validos,10,Matriculado
551,2013,Matriculado,curso_7,3,2,3,57,2.0,A,10,validos,10,Matriculado
551,2013,Matriculado,curso_4,4,2,3,64,2.0,A,10,validos,10,Matriculado
551,2013,Matriculado,curso_9,4,3,4,68,1.0,A,10,validos,10,Matriculado
551,2013,Matriculado,curso_14,2,3,4,75,1.0,A,10,validos,10,Matriculado
551,2013,Matriculado,curso_10,4,3,4,68,1.0,A,10,validos,10,Matriculado
551,2013,Matriculado,curso_11,4,3,4,42,2.0,R,10,validos,10,Matriculado
551,2013,Matriculado,curso_12,4,3,4,42,2.0,R,10,validos,10,Matriculado
551,2013,Matriculado,curso_19,3,4,5,70,1.0,A,10,validos,10,Matriculado
551,2013,Matriculado,curso_16,4,4,5,67,1.0,A,10,validos,10,Matriculado
551,2013,Matriculado,curso_17,5,4,5,57,1.0,A,10,validos,10,Matriculado
551,2013,Matriculado,curso_11,4,3,5,57,2.0,A,10,validos,10,Matriculado
551,2013,Matriculado,curso_12,4,3,5,67,2.0,A,10,validos,10,Matriculado
551,2013,Matriculado,curso_25,3,5,6,72,1.0,A,10,validos,10,Matriculado
